[29Nov2024 00:00:00.302] [Server thread/INFO] [com.willr27.blocklings.Blocklings/]: Creating trees list.
[29Nov2024 00:00:19.632] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.advancements.PlayerAdvancements@79ced8b5
[29Nov2024 00:00:19.704] [Server thread/INFO] [net.minecraft.server.management.PlayerList/]: ATT_CANNIVAL[/127.97.139.157:41829] logged in with entity id 864 at (470.12545977768156, 112.4407950423101, -140.1728204007834)
[29Nov2024 00:00:19.839] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: ATT_CANNIVAL joined the game
[29Nov2024 00:00:19.846] [Server thread/INFO] [tac/]: PENDING
[29Nov2024 00:00:20.157] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize chanceCubes.commands.RewardArgument@6ecd4bf7 (class chanceCubes.commands.RewardArgument) - will not be sent to client!
[29Nov2024 00:00:20.158] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize chanceCubes.commands.RewardArgument@6b32e012 (class chanceCubes.commands.RewardArgument) - will not be sent to client!
[29Nov2024 00:00:20.159] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize chanceCubes.commands.RewardInfoActionArgument@5b110777 (class chanceCubes.commands.RewardInfoActionArgument) - will not be sent to client!
[29Nov2024 00:00:20.159] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize chanceCubes.commands.RewardArgument@791d8eec (class chanceCubes.commands.RewardArgument) - will not be sent to client!
[29Nov2024 00:00:20.161] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize jackiecrazy.wardance.command.SkillArgument@56588ce4 (class jackiecrazy.wardance.command.SkillArgument) - will not be sent to client!
[29Nov2024 00:00:20.162] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize dev.toma.gunsrpg.common.command.JsonArgumentType@30120839 (class dev.toma.gunsrpg.common.command.JsonArgumentType) - will not be sent to client!
[29Nov2024 00:00:20.163] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize dev.toma.gunsrpg.common.command.JsonArgumentType@40ed3989 (class dev.toma.gunsrpg.common.command.JsonArgumentType) - will not be sent to client!
[29Nov2024 00:00:20.163] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize dev.toma.gunsrpg.common.command.JsonArgumentType@393481b8 (class dev.toma.gunsrpg.common.command.JsonArgumentType) - will not be sent to client!
[29Nov2024 00:00:20.172] [Server thread/INFO] [ToolLeveling/]: Sending config to client: 'toolleveling:general'
[29Nov2024 00:00:20.173] [Server thread/INFO] [ToolLeveling/]: Sending config to client: 'toolleveling:item_values'
[29Nov2024 00:00:20.173] [Server thread/INFO] [ToolLeveling/]: Sending config to client: 'toolleveling:commands'
[29Nov2024 00:00:20.176] [Server thread/INFO] [net.mcreator.tmtmcoresandmore.TmtmcoresandmoreMod/]: TmTmc-OresAndMore loaded
[29Nov2024 00:00:20.178] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:72]: enable_welcome: true
[29Nov2024 00:00:20.178] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:73]: welcome_message: Welcome to our server 
[29Nov2024 00:00:20.178] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:74]: enable_all_ores: true
[29Nov2024 00:00:20.179] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:75]: enable_all_ingots: true
[29Nov2024 00:00:20.180] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:76]: enable_all_blocks: true
[29Nov2024 00:00:20.180] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:77]: enable_all_armors: true
[29Nov2024 00:00:20.181] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:78]: enable_all_swords_bows: true
[29Nov2024 00:00:20.181] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:79]: enable_all_foods: true
[29Nov2024 00:00:20.181] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:80]: enable_all_paintings: true
[29Nov2024 00:00:20.181] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:81]: enable_all_poisons: true
[29Nov2024 00:00:20.182] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:82]: enable_all_powders: true
[29Nov2024 00:00:20.182] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:83]: enable_all_tools: true
[29Nov2024 00:00:20.182] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:84]: enable_all_recipes: true
[29Nov2024 00:00:20.182] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:85]: enable_all_advancements: true
[29Nov2024 00:00:20.234] [Server thread/INFO] [io.github.lightman314.lightmanscurrency.LightmansCurrency/]: Reloading ATM Data
[29Nov2024 00:00:20.297] [Server thread/INFO] [structurize/]: New Server UUID 19b458ed-ae09-4eec-814e-3164a5e78aad
[29Nov2024 00:00:20.432] [Thread-13/INFO] [chancecubes/]: No custom rewards detected for the current user!
[29Nov2024 00:00:20.838] [Server thread/INFO] [com.alrex.parcool.ParCool/]: Limitation of fc7b24d9-b9a0-37fe-a22c-1653103fa143 was loaded
[29Nov2024 00:03:18.894] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2200, l='ServerLevel[world]', x=565.00, y=58.00, z=-166.00]
[29Nov2024 00:03:19.511] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2920, l='ServerLevel[world]', x=574.00, y=46.00, z=-182.00]
[29Nov2024 00:03:19.511] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2921, l='ServerLevel[world]', x=594.00, y=56.00, z=-199.00]
[29Nov2024 00:03:19.511] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2922, l='ServerLevel[world]', x=618.00, y=71.00, z=-185.00]
[29Nov2024 00:03:19.511] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2923, l='ServerLevel[world]', x=592.00, y=57.00, z=-163.00]
[29Nov2024 00:03:19.511] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2924, l='ServerLevel[world]', x=570.00, y=45.00, z=-190.00]
[29Nov2024 00:03:19.511] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2925, l='ServerLevel[world]', x=588.00, y=52.00, z=-207.00]
[29Nov2024 00:03:19.512] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2926, l='ServerLevel[world]', x=600.00, y=69.00, z=-163.00]
[29Nov2024 00:03:19.512] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2927, l='ServerLevel[world]', x=621.00, y=57.00, z=-203.00]
[29Nov2024 00:03:19.512] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2928, l='ServerLevel[world]', x=557.00, y=54.00, z=-205.00]
[29Nov2024 00:03:19.512] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2929, l='ServerLevel[world]', x=563.00, y=40.00, z=-197.00]
[29Nov2024 00:03:19.512] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2930, l='ServerLevel[world]', x=558.00, y=43.00, z=-194.00]
[29Nov2024 00:03:19.512] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2931, l='ServerLevel[world]', x=615.00, y=59.00, z=-201.00]
[29Nov2024 00:03:19.512] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2932, l='ServerLevel[world]', x=619.00, y=64.00, z=-200.00]
[29Nov2024 00:03:19.513] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2933, l='ServerLevel[world]', x=552.00, y=53.00, z=-210.00]
[29Nov2024 00:03:19.513] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2934, l='ServerLevel[world]', x=584.00, y=47.00, z=-216.00]
[29Nov2024 00:03:19.513] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2935, l='ServerLevel[world]', x=619.00, y=57.00, z=-209.00]
[29Nov2024 00:03:19.514] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2936, l='ServerLevel[world]', x=564.00, y=56.00, z=-204.00]
[29Nov2024 00:03:19.514] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2937, l='ServerLevel[world]', x=606.00, y=57.00, z=-197.00]
[29Nov2024 00:03:19.514] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2938, l='ServerLevel[world]', x=582.00, y=48.00, z=-201.00]
[29Nov2024 00:03:19.514] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2939, l='ServerLevel[world]', x=573.00, y=51.00, z=-164.00]
[29Nov2024 00:03:19.514] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2940, l='ServerLevel[world]', x=613.00, y=69.00, z=-161.00]
[29Nov2024 00:03:19.514] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2941, l='ServerLevel[world]', x=591.00, y=53.00, z=-163.00]
[29Nov2024 00:03:19.514] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2942, l='ServerLevel[world]', x=592.00, y=48.00, z=-226.00]
[29Nov2024 00:03:19.515] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2943, l='ServerLevel[world]', x=587.00, y=42.00, z=-178.00]
[29Nov2024 00:03:19.515] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2944, l='ServerLevel[world]', x=626.00, y=53.00, z=-201.00]
[29Nov2024 00:03:19.515] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2945, l='ServerLevel[world]', x=570.00, y=47.00, z=-185.00]
[29Nov2024 00:03:19.515] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2947, l='ServerLevel[world]', x=606.00, y=67.00, z=-189.00]
[29Nov2024 00:03:19.515] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2948, l='ServerLevel[world]', x=620.00, y=61.00, z=-208.00]
[29Nov2024 00:03:19.515] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2949, l='ServerLevel[world]', x=584.00, y=52.00, z=-159.00]
[29Nov2024 00:03:19.516] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2950, l='ServerLevel[world]', x=623.00, y=55.00, z=-178.00]
[29Nov2024 00:03:19.516] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2951, l='ServerLevel[world]', x=554.00, y=52.00, z=-179.00]
[29Nov2024 00:03:19.516] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2952, l='ServerLevel[world]', x=598.00, y=45.00, z=-230.00]
[29Nov2024 00:03:19.516] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2953, l='ServerLevel[world]', x=570.00, y=42.00, z=-224.00]
[29Nov2024 00:03:19.516] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Titan Ore'/2954, l='ServerLevel[world]', x=567.68, y=55.34, z=-233.53]
[29Nov2024 00:03:19.516] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Granite'/2955, l='ServerLevel[world]', x=590.74, y=40.66, z=-201.73]
[29Nov2024 00:03:19.516] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Dirt'/2956, l='ServerLevel[world]', x=570.37, y=62.61, z=-222.47]
[29Nov2024 00:03:19.517] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Radium Ore'/2957, l='ServerLevel[world]', x=563.54, y=50.53, z=-173.54]
[29Nov2024 00:03:19.517] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Arkansas Antimony Block'/2958, l='ServerLevel[world]', x=565.41, y=58.57, z=-165.54]
[29Nov2024 00:03:19.517] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Copper Mineral Block'/2959, l='ServerLevel[world]', x=606.71, y=65.27, z=-189.58]
[29Nov2024 00:03:19.517] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Jasper Yellow Block'/2960, l='ServerLevel[world]', x=593.37, y=40.48, z=-208.44]
[29Nov2024 00:03:19.517] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Himalayan Pink Salt'/2961, l='ServerLevel[world]', x=615.34, y=47.49, z=-182.67]
[29Nov2024 00:03:19.518] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/2962, l='ServerLevel[world]', x=584.31, y=58.45, z=-225.56]
[29Nov2024 00:03:19.518] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['White Orb Of Purity'/2963, l='ServerLevel[world]', x=591.67, y=51.53, z=-229.46]
[29Nov2024 00:03:19.518] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['White Orb Of Transmutation'/2964, l='ServerLevel[world]', x=591.44, y=51.55, z=-229.74]
[29Nov2024 00:03:19.518] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Coal'/2965, l='ServerLevel[world]', x=575.65, y=54.30, z=-191.55]
[29Nov2024 00:03:19.518] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Dark Metal Ore'/2966, l='ServerLevel[world]', x=570.57, y=45.42, z=-227.29]
[29Nov2024 00:03:19.518] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Diorite'/2967, l='ServerLevel[world]', x=573.68, y=48.52, z=-171.42]
[29Nov2024 00:03:19.519] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Malachite'/2968, l='ServerLevel[world]', x=607.71, y=57.70, z=-196.32]
[29Nov2024 00:03:19.519] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Andesite'/2969, l='ServerLevel[world]', x=582.27, y=49.56, z=-230.59]
[29Nov2024 00:03:19.519] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Red Orb Of Purity'/2970, l='ServerLevel[world]', x=606.53, y=53.42, z=-180.65]
[29Nov2024 00:03:19.519] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Red Orb Of Transmutation'/2971, l='ServerLevel[world]', x=606.28, y=53.34, z=-180.51]
[29Nov2024 00:03:19.519] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Gravel'/2972, l='ServerLevel[world]', x=609.65, y=39.53, z=-204.52]
[29Nov2024 00:03:19.519] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/2973, l='ServerLevel[world]', x=597.70, y=51.28, z=-182.73]
[29Nov2024 00:03:19.521] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Copper Ore'/2974, l='ServerLevel[world]', x=607.72, y=55.46, z=-234.56]
[29Nov2024 00:03:19.521] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Siderite'/2975, l='ServerLevel[world]', x=612.66, y=43.31, z=-210.58]
[29Nov2024 00:03:19.521] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Galena'/2976, l='ServerLevel[world]', x=618.36, y=59.51, z=-212.34]
[29Nov2024 00:03:19.522] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Piper'/2977, l='ServerLevel[world]', x=568.29, y=64.68, z=-215.27]
[29Nov2024 00:03:19.522] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Natural Blue Zircon Block'/2978, l='ServerLevel[world]', x=622.42, y=57.61, z=-202.64]
[29Nov2024 00:03:19.522] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/2979, l='ServerLevel[world]', x=627.48, y=66.51, z=-221.35]
[29Nov2024 00:03:19.522] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Magnesium Block'/2980, l='ServerLevel[world]', x=598.48, y=56.42, z=-186.29]
[29Nov2024 00:03:19.522] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Iron Red Block'/2981, l='ServerLevel[world]', x=576.68, y=42.45, z=-184.67]
[29Nov2024 00:03:19.522] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Sand'/2982, l='ServerLevel[world]', x=557.36, y=58.60, z=-177.65]
[29Nov2024 00:03:19.523] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/2983, l='ServerLevel[world]', x=563.28, y=50.32, z=-226.63]
[29Nov2024 00:03:19.523] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Blue Orb Of Purity'/2984, l='ServerLevel[world]', x=581.58, y=48.51, z=-170.36]
[29Nov2024 00:03:19.523] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Blue Orb Of Transmutation'/2985, l='ServerLevel[world]', x=581.52, y=48.70, z=-170.57]
[29Nov2024 00:03:19.523] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Chalcopyrite'/2986, l='ServerLevel[world]', x=617.37, y=71.72, z=-185.54]
[29Nov2024 00:03:19.523] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Dirt'/2987, l='ServerLevel[world]', x=609.56, y=66.40, z=-199.68]
[29Nov2024 00:03:19.523] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Scheelite'/2988, l='ServerLevel[world]', x=606.65, y=66.45, z=-188.47]
[29Nov2024 00:03:19.524] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/2989, l='ServerLevel[world]', x=601.27, y=55.36, z=-170.64]
[29Nov2024 00:03:19.524] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Yellow Orb Of Purity'/2990, l='ServerLevel[world]', x=579.68, y=43.37, z=-187.27]
[29Nov2024 00:03:19.524] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Yellow Orb Of Transmutation'/2991, l='ServerLevel[world]', x=579.54, y=43.62, z=-187.52]
[29Nov2024 00:03:19.532] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/2992, l='ServerLevel[world]', x=596.33, y=53.62, z=-209.31]
[29Nov2024 00:03:19.532] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Iron Ore'/2993, l='ServerLevel[world]', x=584.60, y=52.57, z=-228.49]
[29Nov2024 00:03:19.533] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Smooth Quartz Block'/2994, l='ServerLevel[world]', x=631.44, y=69.57, z=-216.44]
[29Nov2024 00:03:19.533] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Chalcanthite'/2995, l='ServerLevel[world]', x=567.40, y=41.25, z=-206.43]
[29Nov2024 00:03:19.533] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/2996, l='ServerLevel[world]', x=563.58, y=42.30, z=-200.36]
[29Nov2024 00:03:19.533] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Clay Ball'/2997, l='ServerLevel[world]', x=555.39, y=57.26, z=-184.70]
[29Nov2024 00:03:19.533] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Amethyst Cluster Block'/2998, l='ServerLevel[world]', x=571.51, y=39.62, z=-208.53]
[29Nov2024 00:03:19.533] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Oak Sapling'/2999, l='ServerLevel[world]', x=596.50, y=73.70, z=-180.35]
[29Nov2024 00:03:19.534] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/3000, l='ServerLevel[world]', x=546.48, y=52.31, z=-199.39]
[29Nov2024 00:03:19.534] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Dark Metal Ore'/3001, l='ServerLevel[world]', x=587.71, y=38.54, z=-192.36]
[29Nov2024 00:03:19.534] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Dirt'/3002, l='ServerLevel[world]', x=607.48, y=72.57, z=-217.39]
[29Nov2024 00:03:19.535] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/3003, l='ServerLevel[world]', x=600.50, y=62.71, z=-216.45]
[29Nov2024 00:03:19.535] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Birch Sapling'/3004, l='ServerLevel[world]', x=604.45, y=77.69, z=-209.26]
[29Nov2024 00:03:19.535] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/3005, l='ServerLevel[world]', x=599.39, y=50.44, z=-184.29]
[29Nov2024 00:03:19.536] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Natural Blue Zircon Block'/3006, l='ServerLevel[world]', x=565.74, y=42.36, z=-214.71]
[29Nov2024 00:03:19.536] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Arsenopyrite'/3007, l='ServerLevel[world]', x=607.59, y=54.54, z=-229.73]
[29Nov2024 00:03:19.536] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/3008, l='ServerLevel[world]', x=604.43, y=48.31, z=-168.69]
[29Nov2024 00:03:19.536] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Saphire Blue Granite Block'/3009, l='ServerLevel[world]', x=594.63, y=37.69, z=-199.48]
[29Nov2024 00:03:19.536] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Dirt'/3010, l='ServerLevel[world]', x=576.25, y=62.72, z=-233.28]
[29Nov2024 00:03:19.537] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/3011, l='ServerLevel[world]', x=564.38, y=54.38, z=-219.33]
[29Nov2024 00:03:19.537] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Black Orb Of Purity'/3012, l='ServerLevel[world]', x=619.30, y=51.52, z=-188.63]
[29Nov2024 00:03:19.537] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Black Orb Of Transmutation'/3013, l='ServerLevel[world]', x=619.74, y=51.51, z=-188.59]
[29Nov2024 00:03:19.537] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/3014, l='ServerLevel[world]', x=585.60, y=56.52, z=-193.61]
[29Nov2024 00:03:19.537] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Copper Ore'/3015, l='ServerLevel[world]', x=587.36, y=39.54, z=-222.69]
[29Nov2024 00:03:19.537] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/3016, l='ServerLevel[world]', x=620.42, y=69.33, z=-165.56]
[29Nov2024 00:03:19.538] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Cobblestone'/3017, l='ServerLevel[world]', x=612.37, y=59.27, z=-218.75]
